booking_id,customer_id,product_id,booking_date,travel_date,return_date,num_passengers,total_value_gbp,deposit_amount_gbp,balance_due_date,status,channel,agent_id,branch_code,margin_pct,currency,exchange_rate,special_requests,insurance_included,cancellation_date,cancellation_reason,_record_hash
BKG002483,CUS00595,PKG0064,2023-03-21,2023-08-24,2023-09-07,2,39400.0,7880.0,2023-05-26,Cancelled,Online,AGT007,,0.1404,GBP,1.0,Anniversary surprise,N,2023-03-24,Medical,a9bf5cd9ef75c0b85dde371523c96c20
BKG002484,CUS00538,PKG0186,2023-06-10,2023-11-10,2023-11-29,2,33900.0,6780.0,2023-08-12,Completed,Online,AGT008,,0.2161,GBP,1.0,Wheelchair accessible,Y,,,20ed79183d270dd14fd35dd7cdced1d2
BKG002485,CUS01828,PKG0117,2022-10-07,2023-01-08,2023-01-27,4,10900.0,2180.0,2022-10-10,Completed,Referral,AGT009,,0.1503,GBP,1.0,,N,,,5e8d6a9bcd5a770133c5cccc6095462e
BKG002486,CUS01740,PKG0101,2022-06-16,2022-10-28,2022-11-08,2,30600.0,6120.0,2022-07-30,Completed,Online,AGT009,,0.1298,GBP,1.0,Sea view room,Y,,,885dee710acaa72efe80508889f965ed
BKG002487,CUS01995,PKG0051,2024-01-18,2024-05-16,2024-05-31,2,32900.0,6580.0,2024-02-16,Completed,Phone,,,0.2776,GBP,1.0,Dietary requirements,N,,,687a3d8650e1e7daccbfb3353b7c2654
BKG002488,CUS00549,PKG0046,2024-01-12,2024-07-12,2024-07-26,2,45000,9000.0,2024-04-13,Completed,Online,AGT010,,0.2048,GBP,1.0,,Y,,,88cfb556ae72fb8d52c24568b977a201
BKG002489,CUS00627,PKG0118,2024-06-02,2024-08-04,2024-08-13,4,45000,9000.0,2024-05-06,Completed,Online,AGT019,,0.1421,GBP,1.0,,Y,,,77eec70b07001079c5cd3a91b825f7d8
BKG002490,CUS01403,PKG0166,2023-03-04,2023-09-18,2023-09-27,2,16800.0,3360.0,2023-06-20,Completed,Online,AGT003,,0.1373,GBP,1.0,Sea view room,N,,,68de677432eb6bed80bd49f787e8fe7e
BKG002491,CUS00003,PKG0003,2023-02-21,2023-05-14,2023-05-28,2,5900.0,1180.0,2023-02-13,Completed,Agent,AGT015,,0.1529,GBP,1.0,,N,,,12194932b2c9fbd0aaa25d8229e4b46a
BKG002492,CUS01557,PKG0074,2023-07-08,2023-09-06,2023-09-16,4,8700.0,1740.0,2023-06-08,Completed,Referral,AGT017,,0.2609,GBP,1.0,,Y,,,b4127caf3d4e54d8523e13d339775c28
BKG002493,CUS00127,PKG0199,2022-12-26,2023-07-16,2023-07-24,2,7500.0,1500.0,2023-04-17,Completed,Agent,AGT007,,0.1766,GBP,1.0,,Y,,,356a122effc75fbfc48b236ca2ee6c55
BKG002494,CUS00484,PKG0124,2023-08-11,2024-03-06,2024-03-27,2,11900.0,2380.0,2023-12-07,Completed,Phone,,,0.2617,GBP,1.0,,Y,,,514fa6cf136153392904b156d0e77c50
BKG002495,CUS00284,PKG0039,2024-02-15,2024-08-11,2024-08-26,5,45000,9000.0,2024-05-13,Completed,Online,AGT003,,0.2724,GBP,1.0,,N,,,4e6c79ac04dec83b8509dc41afe0adbb
BKG002496,CUS01264,PKG0189,2023-10-25,2024-04-23,2024-05-03,2,15600.0,3120.0,2024-01-24,Completed,Online,,,0.2677,GBP,1.0,Wheelchair accessible,Y,,,ca3ef6a9c519888e049832509dd9929d
BKG002497,CUS01850,PKG0116,2023-09-20,2023-11-25,2023-12-08,2,7500.0,1500.0,2023-08-27,Completed,Referral,,,0.2243,GBP,1.0,Anniversary surprise,Y,,,b249efa0af0069ed42d0e5df5fea9d22
BKG002498,CUS00616,PKG0088,2023-01-19,2023-06-01,2023-06-19,2,19100.0,3820.0,2023-03-03,Completed,Online,AGT016,,0.2543,GBP,1.0,,N,,,3495afcac29e8474a0982a8502fa8c48
BKG002499,CUS00432,PKG0125,2023-06-09,2024-02-05,2024-02-25,1,8100.0,1620.0,2023-11-07,Completed,Online,,,0.2162,GBP,1.0,Wheelchair accessible,Y,,,35b70b19ffa7e61a01e1e16d1dab0896
BKG002500,CUS01083,PKG0110,2022-10-28,2023-05-11,2023-05-22,2,9100.0,1820.0,2023-02-10,Completed,Phone,AGT017,,0.1508,GBP,1.0,,N,,,0a7ea6e94003ea3578446968017849cb
BKG002501,CUS00277,PKG0122,2024-05-21,2024-09-19,2024-10-07,3,21400.0,4280.0,2024-06-21,Completed,Online,AGT006,,0.2214,GBP,1.0,Dietary requirements,Y,,,e6d29b975e78149669edc02741893f22
BKG002502,CUS00014,PKG0191,2023-04-29,2023-08-17,2023-08-25,2,12200.0,2440.0,2023-05-19,Completed,Agent,,,0.2727,GBP,1.0,Dietary requirements,Y,,,f9b22585df2e71da1b9c8f1da612fcf1
BKG002503,CUS01825,PKG0189,2023-10-13,2024-01-09,2024-01-22,2,16600.0,3320.0,2023-10-11,Completed,Phone,AGT010,,0.1701,GBP,1.0,Anniversary surprise,N,,,a5131f844bd8a9fd70c8bd47e64eb656
BKG002504,CUS00240,PKG0162,2022-01-02,2022-08-08,2022-08-25,3,21500.0,4300.0,2022-05-10,Completed,Agent,AGT013,,0.2338,GBP,1.0,,Y,,,b53d429ab26ecfedb39b010f5576b992
BKG002505,CUS00353,PKG0007,2022-06-15,2022-09-16,2022-09-28,2,10200.0,2040.0,2022-06-18,Cancelled,Phone,,,0.1209,GBP,1.0,,Y,2022-06-17,Medical,3c7b0e924c693600402fe38d6266e07e
BKG002506,CUS00269,PKG0061,2022-08-28,2022-11-12,2022-11-24,2,14700.0,2940.0,2022-08-14,Completed,Phone,AGT002,,0.2426,GBP,1.0,Dietary requirements,N,,,fd50a1859a27dddad3fd8278517db254
BKG002507,CUS00146,PKG0099,2023-11-24,2024-01-17,2024-01-30,4,25200.0,5040.0,2023-10-19,Completed,Phone,AGT004,,0.2058,GBP,1.0,,Y,,,1dea79ccc9ffea9bd376a1da7baa7715
BKG002508,CUS01477,PKG0158,2024-12-28,2025-05-10,2025-05-26,2,32300.0,6460.0,2025-02-09,Completed,Agent,,,0.187,GBP,1.0,,N,,,df8abb907ae93a34a25d1fe8cc0d3aa9
BKG002509,CUS01030,PKG0187,2023-05-20,2023-11-17,2023-12-04,4,45000,9000.0,2023-08-19,Cancelled,Online,AGT014,,0.188,GBP,1.0,,Y,2023-05-22,Medical,dbf0309da07533b0076dc20df259b94a
BKG002510,CUS00032,PKG0088,2024-06-04,2024-10-15,2024-11-04,2,18700.0,3740.0,2024-07-17,Completed,Online,AGT007,,0.2305,GBP,1.0,Anniversary surprise,Y,,,cd4ae9c45bd47157c6ee584b84d2eb1c
BKG002511,CUS01354,PKG0023,2022-07-06,2023-03-17,2023-03-28,3,11500.0,2300.0,2022-12-17,Completed,Agent,AGT014,,0.189,GBP,1.0,,Y,,,537ee9346e4b760d95be095fddfaaae9
BKG002512,CUS01584,PKG0102,2023-12-07,2024-05-02,2024-05-16,2,25900.0,5180.0,2024-02-02,Completed,Online,AGT009,,0.2008,GBP,1.0,,Y,,,78c43b765dcbf3442d2222ef7b2cf926
BKG002513,CUS00225,PKG0179,2022-01-04,2022-08-17,2022-09-06,2,29100.0,5820.0,2022-05-19,Completed,Agent,AGT015,,0.1228,GBP,1.0,Sea view room,Y,,,871912de5b976f8ba17d7c8228a29cee
BKG002514,CUS00302,PKG0047,2023-10-30,2024-06-16,2024-06-26,3,22600.0,4520.0,2024-03-18,Completed,Agent,AGT018,,0.1463,GBP,1.0,Anniversary surprise,Y,,,628bed9fa979ffa3bfebffbdd82dde3b
BKG002515,CUS00091,PKG0085,2022-10-10,2023-04-30,2023-05-11,2,16200.0,3240.0,2023-01-30,Completed,Phone,,,0.2799,GBP,1.0,Wheelchair accessible,Y,,,40f3b800738e4461d29f3ee76a8a7d15
BKG002516,CUS00074,PKG0013,2022-03-15,2022-05-21,2022-06-07,2,25200.0,5040.0,2022-02-20,Cancelled,Phone,,,0.181,GBP,1.0,Anniversary surprise,N,2022-03-24,Financial,31c9e3934574b89d477df0b8ce15426a
BKG002517,CUS01282,PKG0056,2024-02-23,2024-10-12,2024-10-28,2,10900.0,2180.0,2024-07-14,Completed,Online,AGT010,,0.2753,GBP,1.0,Anniversary surprise,N,,,2ce4e37a58693a08c45b604dd67c9f61
BKG002518,CUS00712,PKG0180,2023-04-29,2023-07-15,2023-07-27,1,4500.0,900.0,2023-04-16,Completed,Phone,AGT017,,0.1742,GBP,1.0,,Y,,,362676da03832e00de49b0a7cf36d7bd
BKG002519,CUS00458,PKG0196,2024-06-06,2024-08-23,2024-09-07,2,16500.0,3300.0,2024-05-25,Completed,Agent,AGT018,,0.1649,GBP,1.0,,Y,,,9a4cffde4a1d40459b395f8680512740
BKG002520,CUS01368,PKG0027,2023-12-05,2024-06-27,2024-07-04,2,16900.0,3380.0,2024-03-29,Completed,Referral,,,0.2282,GBP,1.0,Wheelchair accessible,Y,,,ca9f02d128337e4dee79acf24b637539
BKG002521,CUS00330,PKG0058,2023-12-29,2024-04-17,2024-05-03,6,45000,9000.0,2024-01-18,Completed,Agent,AGT009,,0.2735,GBP,1.0,Sea view room,Y,,,01aabf34b6650255b7cfbd2f87f28cea
BKG002522,CUS00078,PKG0170,2022-10-26,2023-07-05,2023-07-19,2,35200.0,7040.0,2023-04-06,Completed,Online,,,0.2359,GBP,1.0,Dietary requirements,Y,,,53f611a34789d1fe11f6bce779b888da
BKG002523,CUS00162,PKG0060,2022-03-19,2022-06-17,2022-07-03,2,32000.0,6400.0,2022-03-19,Completed,Phone,AGT018,,0.1702,GBP,1.0,Wheelchair accessible,N,,,abe32cc9e127d3b38344de2cb3c51f79
BKG002524,CUS00001,PKG0192,2024-02-08,2024-08-13,2024-08-29,2,13900.0,2780.0,2024-05-15,Completed,Phone,AGT001,,0.2177,GBP,1.0,,Y,,,a1cb04457da07bdf8f746582ed3497fa
BKG002525,CUS01680,PKG0022,2023-05-20,2024-01-26,2024-02-03,2,14500.0,2900.0,2023-10-28,Completed,Agent,AGT018,,0.2779,GBP,1.0,,N,,,996e37d17c11bd602a841300a927aee7
BKG002526,CUS01657,PKG0144,2023-07-08,2023-10-28,2023-11-09,2,10300.0,2060.0,2023-07-30,Completed,Phone,AGT019,,0.1381,GBP,1.0,,N,,,c5a573f24a58911fdbacbd986d9ee6bd
BKG002527,CUS01186,PKG0105,2022-05-30,2022-12-01,2022-12-17,3,16600.0,3320.0,2022-09-02,Completed,Phone,,,0.2073,GBP,1.0,,Y,,,32028a5189eaf09d591eccec93a6b97d
BKG002528,CUS01965,PKG0152,2023-02-01,2023-08-23,2023-09-11,3,37100.0,7420.0,2023-05-25,Completed,Agent,AGT009,,0.2429,GBP,1.0,Wheelchair accessible,N,,,af1d6dfda8ea8b7f647e1f8f216cca64
BKG002529,CUS01083,PKG0088,2024-04-28,2024-07-22,2024-08-10,1,10400.0,2080.0,2024-04-23,Completed,Online,AGT002,,0.2325,GBP,1.0,Dietary requirements,Y,,,f57f294b6f83bd055eff9016c17e570d
BKG002530,CUS01525,PKG0066,2023-03-29,2023-08-31,2023-09-10,4,25700.0,5140.0,2023-06-02,Completed,Online,AGT004,,0.1572,GBP,1.0,Dietary requirements,N,,,8b58bab60ee24715bef62a22293d1742
BKG002531,CUS01850,PKG0194,2022-11-08,2023-01-20,2023-02-05,4,26100.0,5220.0,2022-10-22,Completed,Referral,,,0.2653,GBP,1.0,Dietary requirements,Y,,,723aa5497026efabf8563a29ba3be50d
BKG002532,CUS01283,PKG0176,2023-01-10,2023-03-11,2023-03-27,5,45000,9000.0,2022-12-11,Cancelled,Online,AGT005,,0.2259,GBP,1.0,,Y,2023-01-25,Change of plans,13bcc3827330f418cd678dac258eeae1
BKG002533,CUS00358,PKG0012,2022-05-08,2022-06-29,2022-07-10,5,45000,9000.0,2022-03-31,Completed,Phone,,,0.1711,GBP,1.0,Wheelchair accessible,Y,,,4131be621a539aa1169e661a8389f823
BKG002534,CUS01029,PKG0017,2022-04-16,2022-09-18,2022-10-04,1,4500.0,900.0,2022-06-20,Completed,Online,AGT017,,0.2522,GBP,1.0,,Y,,,ea5fb2f02abe75c3af4e195cc553d037
BKG002535,CUS00346,PKG0164,2022-02-24,2022-11-02,2022-11-19,4,45000,9000.0,2022-08-04,Completed,Online,AGT009,,0.135,GBP,1.0,Wheelchair accessible,Y,,,2fce34c72795ffae3d133dd15b8ed8b3
BKG002536,CUS00224,PKG0042,2024-11-02,2025-07-05,2025-07-21,4,24100.0,4820.0,2025-04-06,Completed,Phone,AGT018,,0.1987,GBP,1.0,,Y,,,94860b2243cca34e77fed2e230d20aab
BKG002537,CUS00862,PKG0182,2023-01-10,2023-04-15,2023-04-29,2,22800.0,4560.0,2023-01-15,Cancelled,Agent,AGT011,,0.1696,GBP,1.0,Dietary requirements,N,2023-02-08,Change of plans,c788569902c9294e081bd3698fe36520
BKG002538,CUS01697,PKG0191,2023-04-04,2023-11-05,2023-11-20,5,35500.0,7100.0,2023-08-07,Completed,Phone,,,0.198,GBP,1.0,,N,,,7cd77bdbf21a75ab28a83d77ff7000fb
BKG002539,CUS01520,PKG0119,2024-01-30,2024-03-24,2024-04-08,3,45000,9000.0,2023-12-25,Completed,Online,AGT004,,0.2017,GBP,1.0,,Y,,,27221e84c2b61dfb4cd7889662e9ece0
BKG002540,CUS00712,PKG0097,2023-11-16,2024-02-25,2024-03-14,2,17400.0,3480.0,2023-11-27,Completed,Phone,AGT019,,0.2619,GBP,1.0,,Y,,,baa5ba57bf8b204266592489b7af70d6
BKG002541,CUS00243,PKG0149,2023-05-20,2023-10-23,2023-11-08,4,45000,9000.0,2023-07-25,Completed,Referral,AGT019,,0.2591,GBP,1.0,Anniversary surprise,Y,,,5f8fae49ac65150e23dfba1992b6c3a3
BKG002542,CUS00870,PKG0163,2024-05-14,2025-01-10,2025-01-29,2,22600.0,4520.0,2024-10-12,Completed,Referral,AGT013,,0.2373,GBP,1.0,,N,,,b21b4bb9116631954ee7122efba9d393
BKG002543,CUS01861,PKG0154,2023-08-19,2024-01-22,2024-02-03,2,18200.0,3640.0,2023-10-24,Completed,Agent,AGT016,,0.2011,GBP,1.0,,Y,,,540384afc8d6b0aa0670fefa6d475824
BKG002544,CUS01075,PKG0106,2023-02-02,2023-04-11,2023-05-01,3,44500.0,8900.0,2023-01-11,Completed,Agent,,,0.1558,GBP,1.0,,Y,,,2cdcd173f0a808d560222504d437edaa
BKG002545,CUS01898,PKG0024,2023-09-20,2024-05-11,2024-05-29,2,19900.0,3980.0,2024-02-11,Completed,Online,AGT006,,0.1284,GBP,1.0,,N,,,236cc152fa6dbeb495924f766d54980d
BKG002546,CUS01721,PKG0067,2024-12-18,2025-06-29,2025-07-11,2,36100.0,7220.0,2025-03-31,Cancelled,Referral,AGT012,,0.1416,GBP,1.0,,Y,2024-12-19,Work commitments,06062a1c47167c6a565a95a07f48ec33
BKG002547,CUS01196,PKG0144,2023-11-06,2024-07-02,2024-07-19,3,18200.0,3640.0,2024-04-03,Completed,Online,,,0.2343,GBP,1.0,Anniversary surprise,Y,,,e8cf486c27534b7eaaab6c1b16f8d4df
BKG002548,CUS01592,PKG0086,2024-01-29,2024-09-06,2024-09-18,2,17100.0,3420.0,2024-06-08,Completed,Phone,AGT016,,0.1544,GBP,1.0,Wheelchair accessible,N,,,609d9142b8451ee3dc3e9302d464dc31
BKG002549,CUS01487,PKG0150,2022-01-24,2022-06-27,2022-07-15,3,45000,9000.0,2022-03-29,Completed,Phone,,,0.1501,GBP,1.0,Anniversary surprise,N,,,e7cf3a178d392e6831c0e9c19f18976a
BKG002550,CUS01583,PKG0058,2022-03-20,2022-07-26,2022-08-06,2,26800.0,5360.0,2022-04-27,Completed,Agent,AGT020,,0.1205,GBP,1.0,Dietary requirements,Y,,,169742418c0065429b8c3d0539a1f693
BKG002551,CUS00229,PKG0032,2023-12-15,2024-07-09,2024-07-23,2,33800.0,6760.0,2024-04-10,Completed,Phone,AGT006,,0.1583,GBP,1.0,,Y,,,41987f30c7c1ca8037e8ccd903b9997f
BKG002552,CUS01987,PKG0013,2023-04-04,2023-12-10,2023-12-28,2,26300.0,5260.0,2023-09-11,Completed,Agent,AGT004,,0.1827,GBP,1.0,Sea view room,Y,,,c04c4b55910d806f2b5d9ddab2cd40fd
BKG002553,CUS00336,PKG0098,2022-12-15,2023-02-14,2023-03-02,2,7100.0,1420.0,2022-11-16,Completed,Agent,AGT016,,0.1795,GBP,1.0,Wheelchair accessible,Y,,,1567e49f414dc8e9d8fc4539f7b56308
BKG002554,CUS01774,PKG0174,2023-06-25,2023-11-08,2023-11-16,2,34300.0,6860.0,2023-08-10,Completed,Agent,AGT017,,0.2345,GBP,1.0,Dietary requirements,N,,,522874e745216a8dd5b2a8569c544d39
BKG002555,CUS01659,PKG0122,2022-07-15,2023-02-23,2023-03-02,2,12800.0,2560.0,2022-11-25,Cancelled,Referral,,,0.144,GBP,1.0,,Y,2022-07-19,Financial,d9e67c603cd69159bfc0d5564a0bd210
BKG002556,CUS00789,PKG0080,2022-01-25,2022-05-11,2022-05-21,5,11000.0,2200.0,2022-02-10,Completed,Online,,,0.2762,GBP,1.0,Anniversary surprise,Y,,,f8dd34a4ed27ba7d9112530455760605
BKG002557,CUS00746,PKG0089,2022-03-24,2022-07-20,2022-08-09,4,12800.0,2560.0,2022-04-21,Completed,Online,AGT003,,0.2775,GBP,1.0,,N,,,2576251d7404c9c5bc3fff152e939a42
BKG002558,CUS01528,PKG0078,2022-03-12,2022-08-19,2022-09-07,3,23200.0,4640.0,2022-05-21,Completed,Online,AGT012,,0.152,GBP,1.0,Dietary requirements,Y,,,66361064895960b2f2b636aa73dda0e4
BKG002559,CUS00040,PKG0086,2024-07-25,2024-11-23,2024-12-06,5,30700.0,6140.0,2024-08-25,Completed,Agent,,,0.1707,GBP,1.0,Anniversary surprise,Y,,,65ab6f6f7fbd8433e3312b6a43ad36a3
BKG002560,CUS00474,PKG0094,2022-03-02,2022-08-16,2022-08-29,1,5300.0,1060.0,2022-05-18,Completed,Phone,AGT015,,0.2493,GBP,1.0,Wheelchair accessible,N,,,e2dbc75621242b191fcc23f87f6d6d2c
BKG002561,CUS01684,PKG0026,2023-10-06,2024-03-05,2024-03-22,2,24600.0,4920.0,2023-12-06,Completed,Referral,AGT009,,0.1641,GBP,1.0,Sea view room,Y,,,50974d9ddfe3f2bd50f2816a1b7aae9f
BKG002562,CUS00443,PKG0081,2024-10-19,2025-04-04,2025-04-21,2,7000.0,1400.0,2025-01-04,Completed,Phone,AGT001,,0.2411,GBP,1.0,Wheelchair accessible,N,,,5bba091ac2558bd0668e594cd99edd00
BKG002563,CUS01922,PKG0097,2023-01-02,2023-03-18,2023-04-08,3,22500.0,4500.0,2022-12-18,Completed,Phone,AGT005,,0.2447,GBP,1.0,,Y,,,a8e1f92c2e229c20531342d1f5a71366
BKG002564,CUS01267,PKG0077,2023-09-01,2023-10-17,2023-10-24,4,25400.0,5080.0,2023-07-19,Cancelled,Referral,AGT004,,0.1648,GBP,1.0,Wheelchair accessible,Y,2023-09-18,Work commitments,f86021bca3415ce6f3013b027d626cbf
BKG002565,CUS01250,PKG0188,2024-10-06,2025-03-12,2025-03-19,4,41600.0,8320.0,2024-12-12,Completed,Referral,AGT019,,0.1352,GBP,1.0,Sea view room,Y,,,513b09b4da3cbb06ee2767f04b5bd31c
BKG002566,CUS01350,PKG0039,2022-11-06,2023-05-11,2023-05-29,2,33800.0,6760.0,2023-02-10,Completed,Agent,AGT013,,0.1886,GBP,1.0,Sea view room,N,,,9a4fa884214fce36d2cd3517f6cf6316
BKG002567,CUS00346,PKG0156,2024-10-31,2024-12-18,2025-01-05,4,29500.0,5900.0,2024-09-19,Completed,Referral,AGT019,,0.1539,GBP,1.0,,Y,,,499a96ffb7fb4b131bda9b2d1f8bfd07
BKG002568,CUS00231,PKG0137,2022-08-15,2023-04-04,2023-04-23,2,25600.0,5120.0,2023-01-04,Completed,Phone,AGT020,,0.199,GBP,1.0,Sea view room,Y,,,f3a739d2ed28e24768db448108d11434
BKG002569,CUS01007,PKG0003,2024-05-25,2024-12-24,2025-01-06,2,5200.0,1040.0,2024-09-25,Cancelled,Agent,AGT003,,0.1579,GBP,1.0,Anniversary surprise,Y,2024-06-13,Change of plans,06ac036efb69c121046a4544bf4541b2
BKG002570,CUS00169,PKG0053,2022-11-19,2023-06-08,2023-06-20,2,45000,9000.0,2023-03-10,Completed,Agent,AGT008,,0.2351,GBP,1.0,Anniversary surprise,Y,,,79f4e4b73150fdd09024b59137ad7123
BKG002571,CUS01580,PKG0006,2023-03-16,2023-10-23,2023-11-09,2,35700.0,7140.0,2023-07-25,Completed,Agent,AGT001,,0.1344,GBP,1.0,Wheelchair accessible,Y,,,89d12b99620994b0fd6d030ff6fef86e
BKG002572,CUS01103,PKG0157,2024-01-01,2024-04-02,2024-04-19,2,18200.0,3640.0,2024-01-03,Completed,Phone,,,0.25,GBP,1.0,,Y,,,0a1bc4baffa188eb717936b19cccb949
BKG002573,CUS00009,PKG0125,2022-09-24,2023-02-10,2023-02-26,4,27000.0,5400.0,2022-11-12,Completed,Referral,AGT014,,0.2626,GBP,1.0,Anniversary surprise,N,,,90589c0c55edf65308bdc03127f1d3a3
BKG002574,CUS00446,PKG0042,2023-07-25,2023-10-12,2023-10-30,2,13800.0,2760.0,2023-07-14,Completed,Referral,AGT005,,0.209,GBP,1.0,,Y,,,0c5cf96c76bc8aa69301f9e07e6b7314
BKG002575,CUS00515,PKG0088,2023-11-04,2024-05-19,2024-05-28,2,13400.0,2680.0,2024-02-19,Completed,Phone,,,0.2501,GBP,1.0,,Y,,,0ca1de95f9edba6b0296880ce1e9a723
BKG002576,CUS00954,PKG0067,2023-03-09,2023-08-21,2023-09-01,2,27800.0,5560.0,2023-05-23,Completed,Online,AGT003,,0.1751,GBP,1.0,Dietary requirements,Y,,,6e5a4333026c10cbf490d0dcfe16edc8
BKG002577,CUS00659,PKG0177,2024-05-03,2024-11-15,2024-11-28,2,21300.0,4260.0,2024-08-17,Completed,Online,,,0.1678,GBP,1.0,,N,,,a97bb8da089a24f9d6333a8a9c6b371b
BKG002578,CUS00767,PKG0187,2023-12-08,2024-07-27,2024-08-07,6,45000,9000.0,2024-04-28,Cancelled,Agent,,,0.2243,GBP,1.0,Dietary requirements,Y,2023-12-24,Work commitments,841b1f0831fdbf60fa5f517c9871a09e
BKG002579,CUS01114,PKG0184,2024-11-30,2025-03-30,2025-04-08,3,9800.0,1960.0,2024-12-30,Completed,Online,AGT011,,0.2467,GBP,1.0,,Y,,,f7b376c96a1eb66e93993b7989b2b60e
BKG002580,CUS00054,PKG0048,2024-07-06,2024-12-18,2024-12-27,2,20900.0,4180.0,2024-09-19,Completed,Online,AGT015,,0.2682,GBP,1.0,,Y,,,a31f95412f06afadda374a0f75cf6545
BKG002581,CUS00240,PKG0110,2023-11-11,2024-03-13,2024-03-22,4,19800.0,3960.0,2023-12-14,Completed,Online,AGT017,,0.2402,GBP,1.0,Dietary requirements,Y,,,b6df1f89c8e2d3a6d57e04244f64fb15
BKG002582,CUS01042,PKG0013,2024-08-24,2024-11-04,2024-11-19,4,45000,9000.0,2024-08-06,Completed,Phone,,,0.2023,GBP,1.0,,Y,,,e0ce971d215d31025db458227817bbd2
BKG002583,CUS00363,PKG0092,2022-01-27,2022-08-06,2022-08-15,3,32500.0,6500.0,2022-05-08,Completed,Online,AGT001,,0.2216,GBP,1.0,Anniversary surprise,Y,,,4c546338fb0690656c397ea63bbc3f0c
BKG002584,CUS01495,PKG0013,2023-10-15,2024-03-30,2024-04-09,4,45000,9000.0,2023-12-31,Completed,Referral,,,0.1218,GBP,1.0,,Y,,,19220904d04b5f568e6bf73e603e3314
BKG002585,CUS00347,PKG0043,2022-01-17,2022-03-28,2022-04-14,5,37500.0,7500.0,2021-12-28,Completed,Phone,AGT018,,0.2761,GBP,1.0,Dietary requirements,N,,,833ac65b3d6367a4f515dbfb218ad1e2
BKG002586,CUS01416,PKG0157,2023-11-20,2024-02-13,2024-03-03,5,40700.0,8140.0,2023-11-15,Completed,Online,AGT009,,0.2545,GBP,1.0,,Y,,,816a3f1a5c89a494928e7c6d8828d61d
BKG002587,CUS00970,PKG0120,2024-01-01,2024-03-13,2024-03-30,2,21400.0,4280.0,2023-12-14,Completed,Online,AGT001,,0.1755,GBP,1.0,Sea view room,N,,,b18544ca04add7108726553ee02f9e3c
BKG002588,CUS01037,PKG0004,2023-02-15,2023-05-10,2023-05-23,4,32800.0,6560.0,2023-02-09,Completed,Referral,AGT018,,0.128,GBP,1.0,,Y,,,1ce0183359ca301864be112fc43263f1
BKG002589,CUS01324,PKG0036,2023-03-19,2023-05-27,2023-06-05,5,44100.0,8820.0,2023-02-26,Completed,Phone,AGT014,,0.2197,GBP,1.0,Sea view room,N,,,ea35883f1e59de68f5b770b05de978a2
BKG002590,CUS00211,PKG0029,2023-01-11,2023-07-03,2023-07-24,2,7900.0,1580.0,2023-04-04,Completed,Phone,AGT004,,0.2533,GBP,1.0,Dietary requirements,N,,,c5f11ad3e008797fd98756cae6e73c1c
BKG002591,CUS00705,PKG0179,2023-10-13,2024-01-11,2024-01-20,4,37800.0,7560.0,2023-10-13,Completed,Phone,AGT001,,0.1647,GBP,1.0,Anniversary surprise,Y,,,f1ebd2c677d0560ca5673c4ef62999e2
BKG002592,CUS01156,PKG0035,2022-12-20,2023-08-09,2023-08-27,2,18700.0,3740.0,2023-05-11,Completed,Online,AGT015,,0.17,GBP,1.0,Anniversary surprise,Y,,,b4e1509aa66ea1c18dd9dd4de81a57ec
BKG002593,CUS01413,PKG0146,2024-11-30,2025-08-05,2025-08-25,3,23000.0,4600.0,2025-05-07,Completed,Agent,AGT011,,0.2485,GBP,1.0,,N,,,ad60b5a3210107ed22aa2363512ecdcd
BKG002594,CUS01018,PKG0168,2023-01-20,2023-06-25,2023-07-15,2,29500.0,5900.0,2023-03-27,Completed,Agent,,,0.2328,GBP,1.0,,Y,,,73642e8cdbc46c983ad287e3e59046a9
BKG002595,CUS01849,PKG0058,2023-03-27,2023-06-17,2023-06-30,2,28900.0,5780.0,2023-03-19,Completed,Online,AGT005,,0.2732,GBP,1.0,Wheelchair accessible,N,,,0a8bd9a9cc67f8c634d7491e0f5b3860
BKG002596,CUS01907,PKG0185,2022-03-23,2022-07-16,2022-07-31,2,23900.0,4780.0,2022-04-17,Completed,Agent,AGT014,,0.1635,GBP,1.0,,N,,,796d73c3f8beadfd7aece36496fef9f0
BKG002597,CUS00703,PKG0017,2023-09-18,2023-11-14,2023-11-22,2,8000.0,1600.0,2023-08-16,Completed,Phone,AGT004,,0.2489,GBP,1.0,Dietary requirements,Y,,,4080a295e048fa793151a227a0621ba9
BKG002598,CUS00303,PKG0160,2024-02-08,2024-09-18,2024-09-26,2,27000.0,5400.0,2024-06-20,Completed,Online,AGT013,,0.183,GBP,1.0,Sea view room,Y,,,2b636c1c3769287e2b83f6b75eb83104
BKG002599,CUS00181,PKG0058,2023-01-23,2023-07-10,2023-07-21,5,41500.0,8300.0,2023-04-11,Completed,Online,AGT015,,0.1349,GBP,1.0,Dietary requirements,Y,,,f18bf8e1db1f4dd28efaea4cc3dcf4b7
BKG002600,CUS00508,PKG0105,2022-05-04,2022-12-18,2022-12-25,2,10500.0,2100.0,2022-09-19,Completed,Online,AGT006,,0.1625,GBP,1.0,Dietary requirements,N,,,f550db8661c03dad87dd751eb6662a16
BKG002601,CUS01281,PKG0156,2023-01-30,2023-04-06,2023-04-21,3,25600.0,5120.0,2023-01-06,Completed,Online,AGT004,,0.1721,GBP,1.0,Sea view room,N,,,6cbaf3dffc00866d50d4a95557bbd70c
